temperature_c,wind_speed_kmh,rainfall_mm,equipment_age_years,load_mw,customers_affected,outage_duration_hours
20.80742200267767,37.35692389872044,15.919371116754943,15.515071211630701,388.9571980987822,848,75.80831314503777
-2.791697320886257,73.2400539973102,33.46670912818241,11.726807152459912,239.3976875067211,1573,79.55600677069093
-8.487213978794905,85.93808090678323,60.07518386906546,14.330279490169577,481.7918192608855,7259,126.04058874039744
39.23981901168,32.71488008802405,8.109831804252732,17.546434264955963,170.86665134220362,12349,44.02662610338736
40.144129786026205,49.62589218304218,22.22822208717698,30.977224484672178,397.9530244583775,4978,92.28889756078907
31.6534567982889,14.626331200433707,22.10552867726829,32.75154799104697,171.98221936249558,2938,47.39435123491586
4.4491435353620155,21.737921944161638,34.56151420756048,24.030986351060502,439.6497585428061,2740,74.38444202349584
-6.7257058436552715,81.73414247579794,78.42949927537481,34.23272211032511,529.2596993540193,4141,142.56008706833268
24.948583431656473,21.772601723475233,5.400203734705755,5.40504598301376,111.00900751098563,7332,20.939222525005917
11.768234661938472,63.01960604004722,41.496079550447604,5.740564801140638,525.293585613482,9483,105.79367547776447
-5.409935318381944,85.08555140669192,14.349174560976836,10.278790859313556,372.40214247200686,14010,93.05700531835674
14.73955314600859,12.82523077136926,77.65412363277953,28.976184894178616,111.18187488553343,6299,62.970229241998894
-10.143019859778207,68.07746635546843,9.064280378197136,12.555712649708934,279.42343900143874,740,70.84911802653097
37.10330171225423,30.78753404416365,32.288080188927296,16.297357788599175,130.08176435165484,8769,46.24663814034622
1.9741190064009135,115.55122502850958,59.03079878676849,22.616893153341678,432.1948177652789,1545,125.4005601914133
23.77620335511503,58.025477606390965,56.364354242195624,44.84077069656051,464.9661552740518,12067,118.06510081100176
4.83239810882819,96.71910597301897,33.818290951514584,1.7485553392944464,99.24605135276741,11135,79.16174375653674
16.083673143601786,66.02718505875141,27.72193343621746,36.06645629277761,323.43831750900085,942,64.98021312047297
17.5223550845371,5.2095039425783,31.808990284229644,37.11933267619701,496.19003137451364,8628,88.44025050650119
-2.017859401621539,75.97816507128269,21.142101052691142,44.127412139258375,564.251303268558,9491,136.40651787425952
40.35756989928616,114.16840106479884,16.426635096543983,51.36865870925691,327.5700053753912,10770,112.57923328981687
29.857172461500184,72.19341841755974,38.6431758047112,2.0874438432616507,572.156365222388,5923,123.82606610188607
38.732942844466216,98.30266313121483,21.482700485408586,9.304320097713674,339.9858234553767,4553,75.69794776315985
36.32067692309304,106.10477560180894,22.99693319178001,48.85324987902362,260.74667697594845,11770,92.39843232911319
20.286598855798594,27.369572633871897,52.54048507796456,25.76000235809883,514.9937519896214,14014,114.46323532042209
37.78120869124831,25.445380788987197,77.48298653599137,31.48789450240703,316.07031785652987,947,97.16885301898037
-7.221404889196347,73.317718662119,48.29097604475001,36.80346900104996,304.2654059161329,760,88.22903598274475
-1.4169254293661595,49.323416376804566,6.158357365197302,37.66959664276442,314.5749940695039,3745,70.03508547458038
-9.557726398830944,100.78335634400644,6.046689108325358,51.31398177909144,514.1996010470574,2736,122.76839622897535
5.567837861216276,108.00277480776134,76.11385766764528,54.83526854023016,505.8872633453092,7238,144.19102725293854
8.98857364323203,42.41056551632617,23.78326322458669,39.88850289027077,265.97119576651824,5828,76.69557694096437
2.6528477157903794,28.424467076937848,7.365358886598035,16.509945297078144,226.64792152749402,7818,33.001134650413924
32.75182549420418,93.66306182926341,47.92356697203053,48.506629723894555,315.4796934619124,5063,111.7076931182685
7.264679641453821,32.97672426577633,49.89190226322129,3.6579293852011268,360.75260545278104,14588,81.85127111079227
3.1704635231185616,98.7137182216414,51.88038560949505,13.478366055222795,173.4688379516783,4562,84.12225587917989
17.305588490545418,50.84859043785154,21.392162228603304,49.458828743040606,484.6148474407307,465,103.6871109147457
-4.390091851362817,80.10598791497645,1.2088547371580027,14.834341779725168,312.43034881015683,9713,83.88952530790768
31.318636960718145,11.464237660160181,77.20122955635775,12.915157219574418,227.06550711517738,13873,75.86888584290668
-7.974265241292375,74.86311896118876,20.0714436552882,8.458765829573352,99.81975605983475,4230,62.10978443309724
41.291894576427936,54.21212144846749,54.0821030442038,47.39203491293349,173.75328982601988,4312,65.26735138351673
29.7012175420195,70.39301558105689,56.530389590296764,28.003145996318683,571.5974561833509,10673,134.22087619142573
-1.2693531971546896,20.16170492938361,48.800593366358854,37.44423296492436,210.8558246189349,2565,60.57983214322205
-11.70180567532547,88.42484939330186,25.032591537091857,13.909584740051603,134.56120204553977,9337,79.1061419792517
32.03491713656104,103.53564930518742,21.68770030112526,41.93418273460569,297.9767633267962,9051,105.11829057251131
26.170296567771324,26.00877601089308,47.81346261621625,42.04029942795332,211.96913628173925,11286,78.90948021753447
27.366387074213314,11.485746662419407,69.28765068893532,17.88029334504821,59.689180151868726,5690,59.24127876818069
29.64859872104107,2.8366303255603675,75.73869831387165,23.176862182555276,220.96132167647366,14154,82.4323116699825
-8.00158880635912,77.03658005319193,8.47246435230061,12.323274981230846,344.7008294061024,6666,82.59794562781455
7.35714934139072,72.8512843306537,12.386289007817588,53.734295259436834,348.9589283311815,1042,89.96898508617825
-5.7430707856429954,65.6036895256884,75.57890070264637,35.862539161154224,239.67299585905766,9523,107.81665581877311
34.60758499728205,27.83365153391705,58.92281826678341,51.46536955863784,290.48954350145635,4420,85.9679600250103
21.658098848688127,46.90871950866176,70.63950598638185,17.38281935597319,580.6900342114692,1823,126.48928380960675
5.868493342043056,71.33716022234077,16.210610730827455,43.22210930183205,251.3151472489745,3611,62.92497829163186
-8.567849084554723,59.612023063100324,47.00686968875215,42.356366769776066,184.60701542559048,3866,93.43760962902532
4.793045372645757,118.53426242578648,56.091167553397895,38.34940520079324,176.34154467738566,6683,105.8423549130905
5.55989938944434,16.372770306807976,54.408950835757814,53.14450466440722,296.34818311431513,1806,69.10280708605924
27.398733630255457,83.41734648571125,32.65213526933585,22.251988149741038,465.33128328148865,2423,100.55875966558982
22.428103453181507,48.518252172515055,1.2315913353046781,8.058735473846895,155.353383145545,2626,25.030037427555325
35.90948809912163,51.38395379107377,46.63408454434105,37.27227839917928,437.20583119883014,9133,98.45605615463988
13.499605958745263,86.11173187898115,20.2481231343687,40.38272922576913,51.84390107567312,4234,59.931598605978245
-5.5419107193317085,83.09233815892436,36.020339691431225,32.053270966776,274.6024676710098,14871,111.6294174142115
26.515218510041727,118.9507192442626,76.60648120670538,12.168166229203399,474.48443651356064,8949,145.36876677747514
29.082392625312465,15.407314734495028,31.922825411394776,28.24062085014519,229.69045523368158,2447,55.70280368545026
18.308968668752797,12.493157926099961,67.18412853315414,17.85824577473299,355.6927768094237,12724,81.23383720120107
29.632227717546293,86.92065805544894,15.08324845994009,24.08319252100121,154.78837038251004,10376,64.54521513187323
14.6649622036771,69.4064300407691,53.796839842002306,35.84180309561185,455.51741903065647,10596,115.595370847647
16.22757278662768,32.899279987176705,78.16055635511547,41.241596105305064,69.27629783050538,6019,63.60178087732248
11.08721499136168,9.530324278678393,8.151448069834943,13.540133308672528,517.4238811302803,13515,80.28062699432762
-10.62736715581886,10.278989951571663,0.665595378175361,22.887569474935482,150.98997639613418,4585,31.405268472957257
-6.173862942361559,107.30290495969419,34.686623410609144,15.534724833547976,529.6628977566652,6933,126.98125545075749
-10.30282397291635,23.02407896624915,7.410038644109376,11.726107148540933,237.4163751282897,8177,46.40422580036994
22.36616220824414,38.80458745386249,59.87074797409851,43.30290987977527,444.7028017057125,14649,116.0322259145553
4.975222978121639,27.198768267238563,73.16389310788472,50.09964549959759,218.76616676026555,9218,86.06993424638304
15.462817322893951,42.599556699832476,34.721677816700705,20.992538026967143,547.3105358914027,784,90.3926869008537
37.008589592009024,8.330861129531204,20.696931372435277,41.56906191618341,110.91679029028964,10710,42.28569026953552
1.4617803740392468,62.28717490899244,34.75226552052878,49.4377456256782,139.9710819926553,10782,76.58086838021318
10.160677843924006,8.113507631065788,57.875825428000084,46.6907073686325,316.0968700889293,682,66.96974887961426
28.79976148132463,96.04278093868339,0.7243329264296783,10.8719229811182,85.88552586136183,13330,54.0837894636817
0.355100936547613,28.045449829251965,47.15631915877577,52.63976160172151,149.74890343298668,14796,79.15627548503222
-7.843084869245178,64.80142975254127,49.063334790990325,21.34052778319097,568.509174038728,4318,115.63272064972959
3.646578457343473,105.60949050737499,51.01505975167484,19.318995703387163,586.8342102428168,4149,131.68310996533197
-3.2940504882837622,78.1052842856633,19.361766398470177,4.3712916730001385,250.70522442503628,2951,69.50361770535729
38.20367322649894,63.95493438616023,57.12421787025014,27.25337732166368,557.0401717678039,1713,125.06340813274711
31.638500496478514,38.92005037384507,7.3113189065421125,6.886735244610151,345.1018183771218,10257,79.23130524693008
22.20380285156287,39.96022956698375,15.941626917344065,14.421150330081003,191.05578088930955,5641,55.971991567213294
35.058871870136755,80.33843462378282,70.19760373235856,18.114901575433194,433.34328380513523,11423,130.66186093514602
31.39829215255218,119.2967233465401,59.09785205812531,44.67662146855094,408.98501168192,13398,142.06094525490448
-1.9252168201540645,79.42070278192543,1.09964432090762,48.27638712137841,593.9101787008907,12305,120.64978516632046
36.1981859184588,66.93401008440298,19.87010082958402,17.33318114291936,188.42648094919863,10872,71.24657541793677
17.12448106344514,87.67806122870954,17.152518639453163,47.369698547206994,416.35332149057183,3922,104.74477562935962
31.601768378859376,55.82467347404618,21.664506242957806,47.290470617968715,69.13330281649026,1104,52.52807436388865
36.38893019586863,7.217081112094226,19.804781622390912,42.29115132078317,103.64178167016287,8622,32.339422772153924
5.172187648480648,67.47561790534918,5.002103659427659,8.921536156819803,42.194289972612225,13629,49.005786979130704
-6.0571960755054555,114.91503414064563,36.71524132774563,38.277433732639366,599.697981393417,3132,143.97674381288178
0.30849877726485175,21.036353082919156,58.61867798289321,52.031299487350715,489.27327040258757,10633,115.99265456942788
11.06382058581784,82.80058689847989,48.53853797739491,37.85718585342648,480.5648882507828,8057,124.97255152448203
32.17279735981463,24.112042639086777,53.82973348784638,18.907309851823033,325.4466021613806,9834,79.14992971584947
34.47945149584255,64.29932213676975,6.491934282899132,28.03128314126489,208.03756642704636,4311,63.71210688429291
-11.624584951315702,11.601173957606354,76.11925681414297,35.869152340956894,124.70799929909852,10989,68.38163128056767
15.580354339188549,54.04451235098222,67.07934670744199,28.57080207133919,199.41785375401966,2439,70.06835853778611
10.540194170034066,90.73959946742953,64.40722547965302,7.4774588534723705,250.5438842803179,3603,82.50702908660773
-0.006178234580566766,41.70858290867785,65.8387044033414,17.851458411209116,463.5336543089647,5188,109.56583625401638
-5.527270163981129,79.78940693846616,74.6168406506209,44.32938564989615,342.21060178576533,13989,123.69467751779698
6.23121925579591,95.45399529476751,43.54031728909582,47.51657448915794,83.3908308710703,11269,74.22168805987857
38.91712401127604,111.26133833753431,16.02256142941007,8.414201766640792,50.096245016990856,9449,62.178713873675214
5.452958329120783,28.157049822654425,49.34268862820329,52.428884629531126,97.30602053907536,12095,66.30853018297742
16.01469357414177,47.91790989711698,59.43051949343512,18.756421363824906,269.87927967053247,594,76.34351791625016
25.963023780339604,18.289921599650093,59.03339146832203,36.764941891458875,562.5880335474502,11323,117.99833546690022
7.635998528481874,119.09802025900503,41.71592193335041,41.59855788166078,396.9453894771641,3713,133.54779605774505
40.476232466931876,111.24011615091544,5.476697546686244,44.845096670445706,489.02250393028845,2289,122.99125875508761
39.97215392687401,64.79485563366715,29.689035074410228,52.070483920200225,301.16977292254717,10609,93.70760676874897
1.5962439745696635,101.04399532517056,73.66132867706858,17.897655593556422,242.53300658922396,3823,105.77154563708505
14.851419318188814,62.51495727264506,46.75591278059408,47.359348545783945,100.70420872130873,2677,70.64740848547596
4.247428730105561,74.83028256033117,43.066555460457074,8.11109278555518,530.5224924242748,6668,119.57244568089719
3.3813866963832506,10.694931853921993,21.50828115057548,39.072208943094004,478.5696162556256,12173,89.02211260039257
-10.008104842855229,90.63245045961695,29.47591359332631,41.06679739375524,134.14613465472607,6830,82.00298516819878
20.91647403491443,15.325618036228178,71.62768713225354,37.5970550248713,326.8659157707059,10716,81.33335908832697
15.14466725435852,99.12811563030341,53.317043802146856,14.624995751298261,312.92989243589716,8065,107.36685036962324
-9.220147432500575,93.84337052044631,62.990962140186625,48.14432993882098,390.051269504456,3180,129.11475805414986
3.0469090687770173,85.04936372915718,36.34763384541241,10.11835702200133,569.8646606351062,11749,124.49774826429129
37.0463578421993,4.339245662971454,50.41977755649263,3.8962787421248652,364.6720073869886,146,63.79113814408902
0.9363420960165101,36.375402713439435,19.8706886994566,39.74310949304326,342.5216693960264,14881,78.43900481690468
-4.175676907073953,31.573508389301143,56.436866422678904,26.67568862256762,68.1808424434118,3908,46.10232683390939
14.430449054988404,43.21636889658229,34.20810669626698,46.85129307776851,75.2281865700934,2758,55.31873457408518
41.22512452197244,10.517129611660625,35.403641185179644,21.703445617145984,144.91420314300177,5447,37.87310538302674
1.0709846616210221,112.43493876372753,51.94578596615053,10.087043779416492,58.183632147379036,11578,71.07714670134374
24.295319559917445,66.45626888548516,74.90244971751413,46.167878393372966,456.27762151920695,6202,119.38530473595591
29.127459227750748,36.66291727896282,5.120507728689674,30.64112010856387,445.0649702366194,506,69.08850688380569
0.8324273755895817,47.63778204891401,65.97945898776061,11.216572789079164,116.19149128172005,5964,73.01569430851448
27.323682825040414,53.66430486058028,23.39064883297545,39.90073592366807,508.2041844453573,4418,104.70228317426577
7.860289166839674,72.07132000327408,35.51355636051022,28.60013647843303,126.68017951382271,11229,67.68701361616175
22.14451485205329,61.881531323579736,1.7530663020007164,33.63290104097727,208.65832871852092,4138,55.91051381601384
22.210604381088316,110.32703678573009,24.083686226745044,25.88851026315542,179.4270635303644,12126,97.70588920959023
16.93183294003696,59.63561794869963,40.210499410410435,45.750285126172344,248.49197520090675,9273,94.62631351409065
-7.124352417061951,119.05896177879752,4.494086187795121,45.79638664688469,182.61170889837865,8449,81.44028372541297
33.10633476181885,102.17099492941149,39.28765835065321,39.30699637851686,313.81251880553316,1987,110.74396671192001
5.322123508473734,25.021261722880297,74.16885030867418,6.691674379408963,268.1484135586238,13998,84.86548226269574
-1.9280004384078708,111.67142575726996,8.431457448624418,46.29810854281972,592.4789148364229,1196,136.76489551039552
-9.79814235604275,13.963967746257131,61.15525824604035,37.23470094877713,71.31875607180638,5202,53.87576032822231
19.90821893216506,98.093965018943,32.773684270079414,38.639304964232174,119.62157077691691,13874,93.8225126711471
24.588475539483248,45.67479521718961,52.41389716194704,20.60107338180907,69.5825005888174,4349,46.63735252878236
-11.104257237895768,105.35691845340834,20.818927838818347,48.48109603247836,390.47106919013044,14903,120.34444402824847
15.653025148161174,104.16680281289405,12.759381003308663,40.1700664126823,70.52519535168297,14170,83.09541331000167
0.23077186068864997,96.71104801411454,12.837009141698115,7.079885192576501,508.4062529306291,8168,94.89823378563084
22.839330682110294,94.80365235684737,5.639355651451572,23.020013857932785,326.68563318187955,10806,90.30862754099721
-2.5842128337304615,36.561496691764894,14.851736392099442,48.86453954584765,335.1242697656589,8684,78.45303638819226
25.31063785753316,9.710313966150261,53.13755079911746,3.548621891658466,354.4929243188288,7809,78.3023268973185
8.883708700229022,48.35762145181938,70.53524894748064,52.91649746067067,135.655675531478,8003,92.18826132725458
38.583419391783664,20.82294179838104,65.13005484729294,37.67477868925639,150.70656974411304,4834,69.4077463114214
-4.573869016116364,83.3941306682954,54.810744789958726,35.09430279274234,218.53770080888262,9074,100.11906132999988
6.417582956713961,41.53196718453427,8.834549072888214,15.610199850351535,372.3579928602368,14724,80.03204261262619
-5.872429853008191,117.07322410318979,23.134995703675987,14.434756591915562,157.66595452652012,1511,76.50451408008625
37.93345538704239,76.91664928143985,24.784550025797518,51.87114385238416,105.14576719462629,11758,74.24144744564344
35.376325082572976,98.69766763612331,19.996555711809698,17.10671252864263,583.265456394322,1209,128.68631592569253
1.9288478966184037,15.90296072902181,41.20045277677785,42.87728602282596,52.309816293388835,436,35.99175088623447
23.63913848584567,103.44173787271471,42.8443051903738,22.228577103182275,489.5105469881721,10283,125.55204300946565
32.12999881086566,110.73086286160732,28.550878013688816,8.519719822374014,481.29968376201236,7242,116.58391055392072
17.980843826370965,58.447430258272306,28.30313269891488,1.5786260755493833,206.43990375325376,10795,73.3363957932283
16.60113123122435,72.7503525301173,66.2844478324865,30.389896198823543,115.95090496409551,13686,88.9256961485062
1.0600237086243904,91.77717610835946,63.14342786557485,53.692056201642366,121.55204215503711,9960,105.77255855482248
-6.972450538481443,20.980635271249504,24.62366653445965,20.933354465697043,430.5617056528278,4825,87.5696157582709
36.449650929479645,60.30792917561309,73.10307550986074,20.28838603562442,399.97169100825727,12292,117.99504500892688
36.62257508681984,47.83956333267757,76.22520136020049,19.58094736386987,478.33757758077655,3459,105.10000613550578
22.18747869275647,17.564879059469895,26.139403362403264,29.109367214462356,564.9894565434986,739,103.82454536100613
6.3076087166298365,44.10413067498377,28.35399590344439,24.79590370491185,427.4793234292915,7078,101.88999969798301
6.8573170290836885,8.180677126259228,40.45073227375671,48.51538984325878,127.27686046880834,7312,54.63271909622461
27.20160665899293,3.097428833938438,75.28966500269388,28.298122753068476,176.32786538863,5714,54.33216417882858
36.44395403743916,16.219954698578732,70.10555465138492,28.418923262182716,511.62848928894414,6816,96.209989998636
35.902666910316334,115.57381339070086,8.205437006687184,8.472066114910056,157.2114024671568,9411,74.67964880345609
30.11327947631169,65.94354430740204,31.418459461713297,54.067935209160844,80.6124974945096,13230,66.028373120855
22.669708892331542,115.8986593383864,44.269695179981746,14.498536106916802,433.83683026366026,1002,105.4957745319226
-7.456441890267363,51.89974539961584,40.2505978041232,4.961659642818544,265.41475907447955,13592,70.35530999309555
-3.272049438890857,37.41793597023115,15.509045434951414,36.809897444661274,555.222429425706,13121,105.16748400314744
36.52192618046228,60.73702354082929,68.70534169345237,33.14978398847112,404.14283981245046,6192,112.74652641146633
20.74716922161786,52.741402635949214,54.15526263974699,23.417865315608267,90.63462756333001,6017,73.00644703348952
-11.503359212702,12.67976211140927,67.03266998814429,23.798380629556615,570.79967766205,12832,122.82198664264905
-6.5205366852342665,76.89915776282474,68.70114234795777,43.39345173650729,184.7920676385377,7255,96.12239092723341
23.829095531835016,25.924581901151953,59.868468293259184,11.56848256538105,228.83899462752004,11738,75.60138058506016
-11.726674472304191,74.35055458773955,35.136848099977385,45.29367922302404,265.2658316627835,12159,100.34139072894027
-3.3163652234550725,78.0241310877784,48.843740401233966,36.03234415033098,68.68560598641542,13084,84.43735918281912
17.631624625795652,18.242982375437773,12.829232489579452,23.624367784094318,318.0486364491387,2534,57.26202929032412
25.362340675405434,7.361955253280179,53.891633397992614,25.733545295528906,109.05835500216367,1904,52.218397902709384
23.20590801314043,93.69139032821278,14.34026045914246,14.858949188049174,264.543382945477,11681,90.55878032408147
0.11054271087022904,55.17605085231842,55.51596724081254,41.61417396563664,236.3974812755672,14730,96.65622320996027
26.457677952766936,6.979655460657095,18.36785286031749,28.69523608448446,472.79044671884185,3281,74.54532547668934
0.8114507248272034,119.38395806037205,9.404104012017598,18.326145308491554,489.77548651432943,2647,121.70281560378447
5.571583700600456,6.933667319563996,13.222759211436594,33.186706251091316,125.91121413788929,7879,33.39741313728666
28.3105358763733,83.40422746302639,0.15937081752562143,54.76966041077144,245.26866493236668,8236,70.02284885333344
23.080176548549595,118.04147103160963,57.49916942828242,24.50416310145391,249.07777017782576,4033,96.31900641047902
33.85806416668561,28.701612505911072,58.59208392467033,50.717335642045455,124.78984860420763,7013,61.67947671225711
23.511096184218545,17.069924242463543,41.194667993060754,19.63090935592657,487.13396282866665,6734,95.6298293631822
18.688664580115468,14.566192730691467,12.909024084430696,3.955566173949238,436.047863867837,10433,68.09507375149045
-6.941562537283007,36.393017708111465,6.68434700085518,12.02907374389516,146.61380032633946,10877,48.356521804926956
7.856653365209411,12.125497321277603,1.5303173149829608,23.609537739694947,245.36426881252746,706,37.69543377995988
2.320927854813174,83.05936100329583,13.259854157217656,12.860286144106727,99.25081391964795,12054,58.66548864917053
1.1754407424705136,7.475015775607523,71.26844279865173,1.012260063785799,391.7956943721046,7793,79.02253272427673
40.542569956632065,61.13065537797476,19.32294733613454,50.41008303836647,107.96827774722702,14220,65.50020283121007
9.227277132005064,119.60362246235721,28.341706177377255,46.56948820647017,592.123134429954,14730,151.17452486726717
36.17051397956412,97.67643234072226,8.427638758506655,41.08378050029514,477.1819618252029,11582,118.32085543126622
22.081485803852196,73.82633258772131,17.788904379853623,10.061988164885546,258.53358776703726,12153,79.11568296782036
30.919810391249015,36.7504344943934,41.53796566241641,7.499633115339247,363.9958020764385,6889,78.5388896056307
15.142403027680373,74.86750035499662,48.620214647652205,4.65065647150869,550.3514170811889,10038,112.33945596076529
19.152809769823392,63.244975669398194,19.628185133296885,40.097576193737744,350.2955970216626,12605,101.39402488096593
14.595955466218651,51.13000606684458,4.618572738009377,51.155629877145806,137.7191523828549,6362,55.399731141682445
-1.4568786589055964,15.685245208823936,31.28262953019189,24.248934329304,252.07387912544922,7988,63.2166825978515
27.012414224121287,106.392505828856,18.73626967410673,7.433596287786601,512.1611244166575,10004,128.61467554917576
3.161707571806213,53.974157858558705,17.564313858384153,28.669212319533756,400.759288954186,6226,95.05948713545452
-10.686937812701492,23.354701418491807,76.78902421707642,19.836923002766028,404.40565522692816,12714,109.4673625730651
22.85550397898706,44.131122105274756,49.30403887405792,21.240545914899876,525.4200319855539,3335,107.07014355184256
-2.4360233120193566,49.69557030347124,44.55027545376767,34.551853704408195,540.6249121790026,9827,120.14426416085877
38.784763555057374,99.30454746802492,33.262008281865754,39.81077811615893,555.0838401964843,5609,132.14022297643356
39.51214315813972,88.03372566736824,34.31554667441154,6.972594339150685,93.11554822176743,3613,63.17419175519092
37.40267707190422,92.31658723696077,43.27240030704647,2.921872463549725,344.71056109933653,10682,112.59727425473648
7.9885698137939976,1.3237517314376657,55.71438456288858,54.6938363450286,454.6853318822584,4634,114.08067247293677
-11.165342707441159,49.93847978157138,56.17168769454636,13.567330841439798,463.87903327112775,4867,108.96337425833964
38.12920237973717,57.76129819623883,13.735512616435965,3.9068483450567904,379.7610731032022,5091,59.95169420399226
11.121944009134975,2.3030732187668024,40.009020166130156,11.25326777117968,133.40090770285752,11342,38.24839391931507
40.19936022835816,31.177585049404108,32.956647602728154,3.103723702817068,486.555510207332,6232,98.99311392613814
40.03547876281965,91.2347787746562,69.64215730155074,22.15778830932727,443.2623467683696,8076,131.20275964897314
34.06251059523744,16.453164687479887,50.51351369747011,44.32969636037151,88.23603206746031,13973,61.56361662032267
3.900240171757627,64.237215774311,42.600325313278546,19.427200286916914,299.7335018176507,3294,84.82622792897847
8.795277344503965,25.8242246420685,9.23157137431339,24.985903971431792,137.42734373221,1090,28.93507032547651
33.96138026191027,1.4544929572671927,48.45103114587292,37.4816857726417,228.98714559926424,11369,76.65867395292614
5.113788278438992,28.944174911944977,9.376312454418674,28.48027978377353,50.125411635183845,2323,24.562052727695452
-2.8473916789510056,117.10485058920645,26.976526045260165,47.518067045151504,264.18472631002464,3679,109.14185805962666
18.067268172750907,96.18445342595875,11.42735718514655,47.76592645247085,347.93107584747787,2164,87.47600430418848
38.552357804682174,115.149197318524,55.36589176194951,1.5351775565222967,386.9662519831686,7414,114.83021647864506
25.585609020448544,58.54248527116349,16.50016910689221,43.014500550092755,411.5545932720776,1727,96.63642187594252
18.78330318482571,13.16834384130042,31.34874985504208,25.87961441305039,508.3231353373776,3144,85.4923573810494
-6.752469336378499,65.75513867684316,71.65398220950229,54.397389230397806,160.65922807440882,9240,95.01257469134369
21.210390241755164,54.5252801471953,16.345310671917623,27.094532097273497,107.46982056554205,5923,50.97140314992405
41.46290790563022,101.32284992875391,40.62440511670233,54.29238105096807,516.8608162628384,2334,121.57361580920193
-4.435463177227702,11.769909694109352,33.54173289328176,41.74674550510978,127.70317633988394,5102,39.38532673778509
15.989801227641784,58.58893644261338,1.4499232836583786,14.424663769118542,585.8656455482694,7112,106.46572021684486
35.37814588410959,18.00583976327811,63.42064908582502,30.073328881495716,511.8214084632367,1639,98.48969021960494
28.001505358727037,38.9611112268072,5.523672505167978,54.57532453184347,320.4908992981755,9403,80.81282134483929
25.638850013744474,88.48284928653595,37.94040167815629,47.30665281860388,589.5959979563341,2570,141.13161859649645
25.934140535303904,57.122175524251986,44.854263595115995,6.257812264725939,94.53096830048236,14206,71.06234665413652
7.412522165866779,45.10659421749232,50.27411652916697,39.14408782773979,209.71682625805693,12097,72.04541350066879
3.853959590282642,47.337153428404235,55.09053034463005,19.661297637023907,397.4056724227424,4698,92.84672369573127
